VV_L,VH_L,projectedInc,name,type_1st_h,type_2nd_h,equai,feas_class,image_date_time_utc,sensor,count,inc_class,image_date,year,image_date_time_ksa
0.031965056768010584,0.006244523007935543,42.59654379748008,D48,alfalfa,alfalfa,1.0,yes,2015-01-10 15:31:00,S1A,5397,high,2015-01-10,2015,2015-01-10 18:31:00
0.04669707107082304,0.009799495633930485,42.02026396732553,A94,wheat,potato,0.0,yes,2015-01-10 15:31:00,S1A,4958,high,2015-01-10,2015,2015-01-10 18:31:00
0.030449716060665852,0.006236403628005433,42.57007602629587,D58,alfalfa,alfalfa,1.0,yes,2015-01-10 15:31:00,S1A,5286,high,2015-01-10,2015,2015-01-10 18:31:00
0.0249137944530573,0.007196053327620399,41.9596047907898,A87,empty,empty,1.0,yes,2015-01-10 15:31:00,S1A,4039,high,2015-01-10,2015,2015-01-10 18:31:00
0.03180367065126784,0.008219499800992071,42.37831110421836,D68,alfalfa,alfalfa,1.0,yes,2015-01-10 15:31:00,S1A,4030,high,2015-01-10,2015,2015-01-10 18:31:00
0.04478178770613111,0.008186174900649733,42.25150305539129,A124,wheat,wheat,1.0,yes,2015-01-10 15:31:00,S1A,5073,high,2015-01-10,2015,2015-01-10 18:31:00
0.027409129145397147,0.003964467889502142,42.739761838953385,D30,wheat,wheat,1.0,yes,2015-01-10 15:31:00,S1A,5427,high,2015-01-10,2015,2015-01-10 18:31:00
0.02698743420977925,0.00775182236072629,41.86553052325581,A88,empty,potato,1.0,yes,2015-01-10 15:31:00,S1A,4300,high,2015-01-10,2015,2015-01-10 18:31:00
0.02978861258174339,0.00596745439347375,42.70507922370148,D49,alfalfa,alfalfa,1.0,yes,2015-01-10 15:31:00,S1A,5333,high,2015-01-10,2015,2015-01-10 18:31:00
0.033108172875269896,0.008701907887178308,42.434331232492994,D69,alfalfa,alfalfa,1.0,yes,2015-01-10 15:31:00,S1A,5355,high,2015-01-10,2015,2015-01-10 18:31:00
0.024390784244074388,0.00462600043440136,42.659902737132036,D40,alfalfa,alfalfa,1.0,yes,2015-01-10 15:31:00,S1A,5809,high,2015-01-10,2015,2015-01-10 18:31:00
0.05209685694943093,0.00980974520123904,42.04886552364205,A118,wheat,wheat,1.0,yes,2015-01-10 15:31:00,S1A,5118,high,2015-01-10,2015,2015-01-10 18:31:00
0.044046442440677576,0.00377608915271773,42.294911873628386,D79,potato,potato,1.0,yes,2015-01-10 15:31:00,S1A,5468,high,2015-01-10,2015,2015-01-10 18:31:00
0.04001978247457374,0.008054628295168134,42.65620326054442,D32,wheat,wheat,1.0,yes,2015-01-10 15:31:00,S1A,6686,high,2015-01-10,2015,2015-01-10 18:31:00
0.029749848121820494,0.0036211929550228135,42.33940125656414,D70,wheat,empty,0.0,yes,2015-01-10 15:31:00,S1A,5332,high,2015-01-10,2015,2015-01-10 18:31:00
0.03363692097967898,0.008674929827258647,42.438086004091375,D59,alfalfa,alfalfa,1.0,yes,2015-01-10 15:31:00,S1A,2933,high,2015-01-10,2015,2015-01-10 18:31:00
0.03429776604644914,0.008492880904995184,42.847171804332305,D50,alfalfa,alfalfa,1.0,yes,2015-01-10 15:31:00,S1A,4201,high,2015-01-10,2015,2015-01-10 18:31:00
0.03658634623589389,0.00941126211318307,42.40566092219553,D51,alfalfa,alfalfa,1.0,yes,2015-01-10 15:31:00,S1A,5411,high,2015-01-10,2015,2015-01-10 18:31:00
0.04062913838116163,0.007880499979044485,42.227416348426985,D89,wheat,wheat,1.0,yes,2015-01-10 15:31:00,S1A,5499,high,2015-01-10,2015,2015-01-10 18:31:00
0.00996936102283523,0.00206024920354124,42.092057480805146,A126,barely,potato,0.0,yes,2015-01-10 15:31:00,S1A,4819,high,2015-01-10,2015,2015-01-10 18:31:00
0.04546412639040974,0.008593606391899884,42.266570268044326,D80,wheat,wheat,1.0,yes,2015-01-10 15:31:00,S1A,6678,high,2015-01-10,2015,2015-01-10 18:31:00
0.03440037323248125,0.008712969222082652,42.89855108379593,D33,alfalfa,alfalfa,1.0,yes,2015-01-10 15:31:00,S1A,3783,high,2015-01-10,2015,2015-01-10 18:31:00
0.025845190425018528,0.00782154613618163,42.091643359150886,D100,empty,potato,1.0,yes,2015-01-10 15:31:00,S1A,5229,high,2015-01-10,2015,2015-01-10 18:31:00
0.04169558745409405,0.008263623981482207,42.36490983366767,D71,wheat,wheat,1.0,yes,2015-01-10 15:31:00,S1A,5982,high,2015-01-10,2015,2015-01-10 18:31:00
0.03824971554339831,0.009289660494132004,42.79735196763516,D34,alfalfa,alfalfa,1.0,yes,2015-01-10 15:31:00,S1A,2719,high,2015-01-10,2015,2015-01-10 18:31:00
0.03488357623758284,0.008814732347053968,42.45559171421778,D43,alfalfa,alfalfa,1.0,yes,2015-01-10 15:31:00,S1A,4206,high,2015-01-10,2015,2015-01-10 18:31:00
0.04943734281869375,0.010128839405867753,42.10217289831482,91D,wheat,wheat,1.0,yes,2015-01-10 15:31:00,S1A,5222,high,2015-01-10,2015,2015-01-10 18:31:00
0.03527580266326925,0.006323594607427746,42.16840973613895,D72,wheat,wheat,1.0,yes,2015-01-10 15:31:00,S1A,5988,high,2015-01-10,2015,2015-01-10 18:31:00
0.025280831840796204,0.003747568083407079,42.036074582225595,D82,wheat,wheat,1.0,yes,2015-01-10 15:31:00,S1A,5266,high,2015-01-10,2015,2015-01-10 18:31:00
0.035969288430578186,0.007213831065885502,42.11280368338558,73D,wheat,wheat,1.0,yes,2015-01-10 15:31:00,S1A,6061,high,2015-01-10,2015,2015-01-10 18:31:00
0.03565837928634918,0.00867047703908589,42.466541916167664,D45,alfalfa,alfalfa,1.0,yes,2015-01-10 15:31:00,S1A,4175,high,2015-01-10,2015,2015-01-10 18:31:00
0.03519453377213049,0.00612713738008635,42.40147947853265,64D,wheat,wheat,1.0,yes,2015-01-10 15:31:00,S1A,6079,high,2015-01-10,2015,2015-01-10 18:31:00
0.03691760015541389,0.009595158312314443,42.421778187194896,D36,alfalfa,alfalfa,1.0,yes,2015-01-10 15:31:00,S1A,5326,high,2015-01-10,2015,2015-01-10 18:31:00
0.034458313627332,0.008901446836461754,42.49233176280221,37D,alfalfa,alfalfa,1.0,yes,2015-01-10 15:31:00,S1A,5253,high,2015-01-10,2015,2015-01-10 18:31:00
0.022275235583528393,0.002954244273950727,42.232628994504374,A10,empty,empty,1.0,yes,2015-01-10 15:31:00,S1A,4913,high,2015-01-10,2015,2015-01-10 18:31:00
0.03961069900854379,0.005705503102437801,43.005840856364735,C39,empty,empty,1.0,yes,2015-01-10 15:31:00,S1A,4957,high,2015-01-10,2015,2015-01-10 18:31:00
0.01150301613810653,0.0016037789668231725,43.024683536078186,C52,empty,empty,1.0,yes,2015-01-10 15:31:00,S1A,4809,high,2015-01-10,2015,2015-01-10 18:31:00
0.017647700682005475,0.002190699364616082,42.5418167208798,130E,empty,empty,1.0,yes,2015-01-10 15:31:00,S1A,6456,high,2015-01-10,2015,2015-01-10 18:31:00
0.042439582762319475,0.005104544419973138,42.47997724874703,119E,empty,empty,1.0,yes,2015-01-10 15:31:00,S1A,3791,high,2015-01-10,2015,2015-01-10 18:31:00
0.020388089471418222,0.002233014607497173,42.985844370860924,E39,barely,barely,1.0,yes,2015-01-10 15:31:00,S1A,5285,high,2015-01-10,2015,2015-01-10 18:31:00
0.04977875085422854,0.006071069276616074,42.05853806695465,A63,empty,empty,1.0,yes,2015-01-10 15:31:00,S1A,4630,high,2015-01-10,2015,2015-01-10 18:31:00
0.013999029809552107,0.002066590481956533,42.15593307233408,no_name,empty,empty,1.0,yes,2015-01-10 15:31:00,S1A,6705,high,2015-01-10,2015,2015-01-10 18:31:00
0.030728704122022756,0.0031731450004188824,42.916575240656854,E15,empty,empty,1.0,yes,2015-01-10 15:31:00,S1A,3532,high,2015-01-10,2015,2015-01-10 18:31:00
0.015294859422112306,0.0017962549469739358,43.10247295016875,C45,empty,empty,1.0,yes,2015-01-10 15:31:00,S1A,5037,high,2015-01-10,2015,2015-01-10 18:31:00
0.012157897429438838,0.0015612883036863,42.8125,C14,empty,empty,1.0,yes,2015-01-10 15:31:00,S1A,4697,high,2015-01-10,2015,2015-01-10 18:31:00
0.010661134649613253,0.0015604858630519627,42.87628081972463,C69,empty,empty,1.0,yes,2015-01-10 15:31:00,S1A,3123,high,2015-01-10,2015,2015-01-10 18:31:00
0.01105595709817859,0.0015978137785219906,42.84049459335973,C68,empty,empty,1.0,yes,2015-01-10 15:31:00,S1A,3283,high,2015-01-10,2015,2015-01-10 18:31:00
0.038986102157890425,0.003300250870891033,43.11322517942584,C41,empty,empty,1.0,yes,2015-01-10 15:31:00,S1A,5434,high,2015-01-10,2015,2015-01-10 18:31:00
0.026676360303801754,0.0026513781976858835,42.99851507502779,C26,empty,empty,1.0,yes,2015-01-10 15:31:00,S1A,5398,high,2015-01-10,2015,2015-01-10 18:31:00
0.02101401208594586,0.002350026254262913,43.109953894286186,C116,empty,empty,1.0,yes,2015-01-10 15:31:00,S1A,6073,high,2015-01-10,2015,2015-01-10 18:31:00
0.011887691029746256,0.0016673240210571408,42.59848081023454,D19,empty,empty,1.0,yes,2015-01-10 15:31:00,S1A,5159,high,2015-01-10,2015,2015-01-10 18:31:00
0.05464810790716945,0.006838524344500044,42.65488133104967,B20,empty,empty,1.0,yes,2015-01-10 15:31:00,S1A,4087,high,2015-01-10,2015,2015-01-10 18:31:00
0.014753481264467593,0.002135425567626953,42.56816666666667,E88,empty,empty,1.0,yes,2015-01-10 15:31:00,S1A,6750,high,2015-01-10,2015,2015-01-10 18:31:00
0.0512151628339807,0.0065087397187699675,42.62517655367232,B28,empty,empty,1.0,yes,2015-01-10 15:31:00,S1A,3717,high,2015-01-10,2015,2015-01-10 18:31:00
0.030574426418397485,0.004247675778131856,42.94214012030323,110E,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,6068,high,2015-02-03,2015,2015-02-03 18:31:00
0.039448318619545265,0.0053641385343174055,42.61654342191871,137E,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,6077,high,2015-02-03,2015,2015-02-03 18:31:00
0.031370840130926815,0.004423338737090757,43.01979132248472,109E,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,6053,high,2015-02-03,2015,2015-02-03 18:31:00
0.037112884521484375,0.0045248794555664065,42.79194110576923,E46,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5200,high,2015-02-03,2015,2015-02-03 18:31:00
0.03952640399598239,0.005554493208576862,42.46731575031328,138,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,6384,high,2015-02-03,2015,2015-02-03 18:31:00
0.03505714158505057,0.008294804276667548,42.76811908715781,E56,potato,potato,1.0,yes,2015-02-03 15:31:00,S1A,4968,high,2015-02-03,2015,2015-02-03 18:31:00
0.03839040675031507,0.0031495820772656762,43.11136459111277,108E,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5356,high,2015-02-03,2015,2015-02-03 18:31:00
0.03792109305152172,0.005575213560755683,42.53105132173331,127E,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5977,high,2015-02-03,2015,2015-02-03 18:31:00
0.04470507053762417,0.009297887890663417,42.79158266129032,E47,wheat,onion,0.0,yes,2015-02-03 15:31:00,S1A,5084,high,2015-02-03,2015,2015-02-03 18:31:00
0.02728234524386587,0.0036425728226632008,43.04672943450717,107E,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,5367,high,2015-02-03,2015,2015-02-03 18:31:00
0.043453574879279366,0.005593862885551144,42.49989109773483,139E,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,6313,high,2015-02-03,2015,2015-02-03 18:31:00
0.04966037383139383,0.010976369690196783,42.677413702928874,E57,barely,barely,1.0,yes,2015-02-03 15:31:00,S1A,5975,high,2015-02-03,2015,2015-02-03 18:31:00
0.043916461204847906,0.009660038821144249,43.089980988593155,E28,barely,onion,0.0,yes,2015-02-03 15:31:00,S1A,6575,high,2015-02-03,2015,2015-02-03 18:31:00
0.04639981279736159,0.010007803277848363,42.686680002883506,E48,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5202,high,2015-02-03,2015,2015-02-03 18:31:00
0.04231619758121803,0.009836768128470414,43.06542728262929,E19,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,5279,high,2015-02-03,2015,2015-02-03 18:31:00
0.04565880509072809,0.006508589871275008,42.5386957359072,128E,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5517,high,2015-02-03,2015,2015-02-03 18:31:00
0.032663587881167896,0.0040471754787194955,42.45748333068741,140E,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,6299,high,2015-02-03,2015,2015-02-03 18:31:00
0.04684746186315166,0.010753523840158472,42.66639218009479,E58,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5275,high,2015-02-03,2015,2015-02-03 18:31:00
0.03884909164705485,0.00881204574385787,42.982285133073404,E10,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,5899,high,2015-02-03,2015,2015-02-03 18:31:00
0.034493063369001334,0.0046005046499890115,42.5319235340729,129E,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,6310,high,2015-02-03,2015,2015-02-03 18:31:00
0.025995189146694117,0.004623060814769596,42.72135019992384,E49,wheat,potato,0.0,yes,2015-02-03 15:31:00,S1A,5252,high,2015-02-03,2015,2015-02-03 18:31:00
0.03145587723992514,0.0038623309115878475,42.98932526661198,E1,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,6095,high,2015-02-03,2015,2015-02-03 18:31:00
0.04174013808686899,0.009832247378492738,42.60945484159428,E59,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5871,high,2015-02-03,2015,2015-02-03 18:31:00
0.03568172532939989,0.006644626995464703,43.265151515151516,108C,wheat,onion,0.0,yes,2015-02-03 15:31:00,S1A,4884,high,2015-02-03,2015,2015-02-03 18:31:00
0.02859738816941754,0.0032665983939762183,42.87259060757547,E40,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5201,high,2015-02-03,2015,2015-02-03 18:31:00
0.038978345466382576,0.00953659106289561,43.036558014354064,E11,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,5643,high,2015-02-03,2015,2015-02-03 18:31:00
0.025631952481995884,0.003010292210206083,42.97318930041152,E21E,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,6075,high,2015-02-03,2015,2015-02-03 18:31:00
0.03877470743896352,0.007854922840439012,43.09966929115992,107C,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5509,high,2015-02-03,2015,2015-02-03 18:31:00
0.04472468127943065,0.010327499300066505,42.58283390410959,E50,wheat,onion,0.0,yes,2015-02-03 15:31:00,S1A,5110,high,2015-02-03,2015,2015-02-03 18:31:00
0.03285074913264,0.00400331353190278,43.00467414529915,C67,wheat,onion,0.0,yes,2015-02-03 15:31:00,S1A,5616,high,2015-02-03,2015,2015-02-03 18:31:00
0.03600364232059436,0.007125713161387657,42.46442222132341,142E,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,6181,high,2015-02-03,2015,2015-02-03 18:31:00
0.023905287537212556,0.003175417979682524,42.77200883088465,E31,empty,potato,1.0,yes,2015-02-03 15:31:00,S1A,6398,high,2015-02-03,2015,2015-02-03 18:31:00
0.03781960206191228,0.009064773513191014,43.10573708206687,E2,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,6580,high,2015-02-03,2015,2015-02-03 18:31:00
0.026645804938080785,0.0030986740148896508,43.209867106314945,106C,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,6255,high,2015-02-03,2015,2015-02-03 18:31:00
0.03078175933310507,0.005729417717650084,42.78643884731873,E41,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,5613,high,2015-02-03,2015,2015-02-03 18:31:00
0.018788943257365194,0.002400490454026869,42.896189357517486,E12,wheat,potato,0.0,yes,2015-02-03 15:31:00,S1A,5720,high,2015-02-03,2015,2015-02-03 18:31:00
0.030807164672074044,0.0037777554457354696,43.227382848043675,C61,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5495,high,2015-02-03,2015,2015-02-03 18:31:00
0.04765924496702069,0.007396724151700998,42.63592066601371,E51,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5105,high,2015-02-03,2015,2015-02-03 18:31:00
0.03986919765850044,0.005241436139595505,42.444587289029535,131E,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,6162,high,2015-02-03,2015,2015-02-03 18:31:00
0.03172110644253817,0.003485104531952829,42.79982836174243,E22,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5280,high,2015-02-03,2015,2015-02-03 18:31:00
0.044737755998033785,0.007605158650678952,42.923403222120655,C66,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,6564,high,2015-02-03,2015,2015-02-03 18:31:00
0.037102860569657094,0.006507350393374563,43.04295154185022,105C,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5221,high,2015-02-03,2015,2015-02-03 18:31:00
0.03455819124087558,0.005586984532590063,42.77259609707133,E42,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,4234,high,2015-02-03,2015,2015-02-03 18:31:00
0.028143506373727232,0.006575809870168073,43.15425981022837,C55,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,6218,high,2015-02-03,2015,2015-02-03 18:31:00
0.024449354824765696,0.0031281158529969087,42.87850609756097,E13,wheat,potato,0.0,yes,2015-02-03 15:31:00,S1A,5535,high,2015-02-03,2015,2015-02-03 18:31:00
0.03708501778692842,0.0051596478349966775,42.53773079459281,120E,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,6066,high,2015-02-03,2015,2015-02-03 18:31:00
0.03334223059795724,0.003424940982675504,43.30398255322744,104C,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5918,high,2015-02-03,2015,2015-02-03 18:31:00
0.048778544403159915,0.008489818864595839,43.115653175225404,C60,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5102,high,2015-02-03,2015,2015-02-03 18:31:00
0.046269565931942785,0.00690871341156297,42.41208588241393,132E,wheat,empty,1.0,yes,2015-02-03 15:31:00,S1A,4822,high,2015-02-03,2015,2015-02-03 18:31:00
0.03687004462413111,0.0036792959942913697,42.80690016778524,E23,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5215,high,2015-02-03,2015,2015-02-03 18:31:00
0.028269593376750165,0.005826565427541953,43.32768655565834,C49,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,6486,high,2015-02-03,2015,2015-02-03 18:31:00
0.05410784161280072,0.0058880631885831316,43.02725074404762,E4,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,5040,high,2015-02-03,2015,2015-02-03 18:31:00
0.03723003088244815,0.004386668077528787,42.77645018307959,E33,wheat,onion,0.0,yes,2015-02-03 15:31:00,S1A,5189,high,2015-02-03,2015,2015-02-03 18:31:00
0.025739610741613152,0.0031203484580583215,42.93966225566511,E14,wheat,potato,0.0,yes,2015-02-03 15:31:00,S1A,5781,high,2015-02-03,2015,2015-02-03 18:31:00
0.04780789439231361,0.009410068861599986,43.17252693228454,C54,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5848,high,2015-02-03,2015,2015-02-03 18:31:00
0.029703886612601902,0.004961528861765182,43.26975406362186,103C,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5014,high,2015-02-03,2015,2015-02-03 18:31:00
0.03868023655723361,0.007192686322171434,43.19041458143767,C59,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,6594,high,2015-02-03,2015,2015-02-03 18:31:00
0.03510370004844556,0.004489057450865824,43.22986933881139,C43,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5233,high,2015-02-03,2015,2015-02-03 18:31:00
0.038291558727227164,0.00667216222489063,42.53009864597861,E53,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,4302,high,2015-02-03,2015,2015-02-03 18:31:00
0.04557766455678051,0.008466741729361375,43.11287271501349,C48,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,6674,high,2015-02-03,2015,2015-02-03 18:31:00
0.027589795331469092,0.003218416692808039,43.3542644682161,102C,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,6497,high,2015-02-03,2015,2015-02-03 18:31:00
0.03826300229040708,0.006817777673681299,42.45738939879565,E63,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,5148,high,2015-02-03,2015,2015-02-03 18:31:00
0.026923669916709015,0.0027636827719996343,43.31912470611285,101C,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5104,high,2015-02-03,2015,2015-02-03 18:31:00
0.012928594259851907,0.0016919072852077254,42.697634287148595,E34,corn,corn,1.0,yes,2015-02-03 15:31:00,S1A,4980,high,2015-02-03,2015,2015-02-03 18:31:00
0.04494465360266129,0.003814410505132919,43.19213416340235,C42,onion,onion,1.0,yes,2015-02-03 15:31:00,S1A,5361,high,2015-02-03,2015,2015-02-03 18:31:00
0.04249603839914235,0.007526234873607726,43.105115565580135,C58,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,5154,high,2015-02-03,2015,2015-02-03 18:31:00
0.03488711321002805,0.005712795391323523,42.51697639083684,E54,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,4278,high,2015-02-03,2015,2015-02-03 18:31:00
0.029690723059865795,0.006235954991582264,42.75646986735871,E25,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5202,high,2015-02-03,2015,2015-02-03 18:31:00
0.034386135114670195,0.00909294708044607,43.05023998867614,C47,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,4857,high,2015-02-03,2015,2015-02-03 18:31:00
0.035911478022093414,0.006622392827281571,42.45392305107527,E70,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,5208,high,2015-02-03,2015,2015-02-03 18:31:00
0.025957769962811125,0.003489981262889881,42.83323167103071,E6,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,4201,high,2015-02-03,2015,2015-02-03 18:31:00
0.03243002885972168,0.003086734161436349,43.33882347216816,100C,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5138,high,2015-02-03,2015,2015-02-03 18:31:00
0.04347088260737728,0.0073208273273624785,43.2283295281583,C36,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,6570,high,2015-02-03,2015,2015-02-03 18:31:00
0.034506849399986377,0.00772374738452067,42.735228584252376,E35,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,3899,high,2015-02-03,2015,2015-02-03 18:31:00
0.030290047989163755,0.0068683315825944285,42.87103894173603,E16,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,4205,high,2015-02-03,2015,2015-02-03 18:31:00
0.03239752546951953,0.006279855573369089,43.04966790168083,C57,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,5533,high,2015-02-03,2015,2015-02-03 18:31:00
0.03650409669217551,0.006633952339702749,42.55013368983957,E69,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,4301,high,2015-02-03,2015,2015-02-03 18:31:00
0.02430242191661488,0.0033966983448375353,43.03495383522727,C62,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,4400,high,2015-02-03,2015,2015-02-03 18:31:00
0.037893186559065824,0.006619995867176119,42.826383170762604,E26,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,3947,high,2015-02-03,2015,2015-02-03 18:31:00
0.0449502505666594,0.008818942647156188,43.105489780658026,C46,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5015,high,2015-02-03,2015,2015-02-03 18:31:00
0.04095942372070551,0.008374595781958968,42.49213975800538,E77,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,4091,high,2015-02-03,2015,2015-02-03 18:31:00
0.03539136835314973,0.009421315486805396,42.822616272766695,E7,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,4612,high,2015-02-03,2015,2015-02-03 18:31:00
0.010645417156542186,0.0014191922181860635,43.23457442861383,C35,empty,potato,1.0,yes,2015-02-03 15:31:00,S1A,3369,high,2015-02-03,2015,2015-02-03 18:31:00
0.024104829708590913,0.0029440927542581873,42.57950641690433,E36,wheat,empty,1.0,yes,2015-02-03 15:31:00,S1A,3857,high,2015-02-03,2015,2015-02-03 18:31:00
0.03425031203126518,0.00900618445303391,43.03435313835989,C51,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,5146,high,2015-02-03,2015,2015-02-03 18:31:00
0.029388989757923294,0.005782692597235003,42.33641914516447,E68,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,5077,high,2015-02-03,2015,2015-02-03 18:31:00
0.03251938060403008,0.007355463077237695,42.7248843038951,E17,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5186,high,2015-02-03,2015,2015-02-03 18:31:00
0.03252318063607123,0.00875228802315289,42.851188239126074,C56,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,4989,high,2015-02-03,2015,2015-02-03 18:31:00
0.04523410059938639,0.008353589358867123,43.4681437879461,C99,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,6753,high,2015-02-03,2015,2015-02-03 18:31:00
0.04646938152651164,0.007864148517572491,43.11494386073342,C40,wheat,empty,1.0,yes,2015-02-03 15:31:00,S1A,4854,high,2015-02-03,2015,2015-02-03 18:31:00
0.037277847223016566,0.00688153886399425,42.51986487310884,E76,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,4098,high,2015-02-03,2015,2015-02-03 18:31:00
0.03265057734407966,0.00652844674925902,42.671416515190856,E27,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,3851,high,2015-02-03,2015,2015-02-03 18:31:00
0.030743865447201334,0.008159019132477742,42.95932179341657,C77,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,4405,high,2015-02-03,2015,2015-02-03 18:31:00
0.03657162964849698,0.0073026433467138895,42.42261937132913,E83,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,4597,high,2015-02-03,2015,2015-02-03 18:31:00
0.029223762907979425,0.006720160360390184,42.68741172316384,E8,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,3894,high,2015-02-03,2015,2015-02-03 18:31:00
0.03359763895305055,0.009807701688914573,43.12296906733323,C50,alfalfa,alfalfa,1.0,yes,2015-02-03 15:31:00,S1A,6401,high,2015-02-03,2015,2015-02-03 18:31:00
0.02879918948212182,0.0060219275929839795,42.753292021688615,E67,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,3873,high,2015-02-03,2015,2015-02-03 18:31:00
0.03149359828158057,0.0074566603043183625,42.74686177715092,E18,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,3545,high,2015-02-03,2015,2015-02-03 18:31:00
0.026488148405985734,0.002885827565823521,42.852182153965785,C78,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5144,high,2015-02-03,2015,2015-02-03 18:31:00
0.04719309992604442,0.004402716438491623,43.26727057122565,C98,empty,corn,1.0,yes,2015-02-03 15:31:00,S1A,4928,high,2015-02-03,2015,2015-02-03 18:31:00
0.042635514595481955,0.007519712858793268,43.14141621810207,C44,wheat,wheat,1.0,yes,2015-02-03 15:31:00,S1A,5016,high,2015-02-03,2015,2015-02-03 18:31:00
